danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	genre
0.108	0.248	1	-28.826	1	0.08	0.0512	0.961	0.63	0.108	93.156	401AogJfQYGjhbhK5NLwYl	90769	4	environmental
0.652	0.944	7	-3.532	0	0.0675	0.0237	0	0.0522	0.127	101.289	3nbvj1GsaOHioiXwuPep3k	153778	3	melbourne bounce international
0.367	0.957	1	-2.215	1	0.296	0.00318	0.0474	0.637	0.213	77.578	1vtpIOOXe7iq0kUXYcBn61	330500	4	denpa-kei
0.616	0.487	1	-9.722	0	0.0423	0.53	0	0.165	0.226	134.015	5TG7qr0Fia6dVyfdDlaUFo	208205	4	anthem worship
0.688	0.533	11	-12.869	1	0.12	0.00347	0.148	0.152	0.664	127.981	0DmEzg3O3uEWSPnCflPbD0	185630	4	future funk
0.526	0.643	5	-9.637	0	0.0778	0.501	0	0.09	0.549	171.842	5wHBdHbrsZJfGv1FSgZBjg	188000	4	antiviral pop
0.713	0.181	6	-20.474	1	0.101	0.732	0.88	0.111	0.252	134.039	7EsqrResz762ZZQdTuE7WM	173052	4	chillhop
0.714	0.621	9	-7.005	1	0.0893	0.201	0.0192	0.0568	0.745	114.237	5xDD6xL65xH0WugjRaX6E7	331040	4	japanese new wave
0.573	0.398	1	-11.069	1	0.0551	0.932	0.719	0.127	0.104	82.974	62qfHgO8eEVf3hrRiyTdlm	143001	4	lo-fi jazzhop
0.594	0.789	3	-3.829	0	0.149	0.157	0	0.21	0.509	76.935	5fVr0fJYLm3d2ZXoH0HdHD	280519	4	comic
0.769	0.828	2	-5.396	1	0.426	0.298	0	0.103	0.892	172.398	3R0NiuiHBCKH0VQedQpOvo	164069	3	pop venezolano
0.447	0.908	11	-7.588	0	0.0456	7.11e-06	0.901	0.15	0.385	123.995	4P77jSLoRzmZfgULcVLc09	61947	4	belgian edm
0.882	0.153	10	-9.212	0	0.336	0.228	0.466	0.103	0.497	90.016	7s1takROlA2OEovr4MjhCG	131174	4	pittsburgh rap
0.699	0.229	11	-11.51	1	0.0348	0.902	0.835	0.0766	0.211	81.008	7jHQASZXTfh4sCBeXbqLGG	227936	4	chillhop
0.154	0.248	5	-11.256	0	0.0367	0.974	0.844	0.399	0.112	78.688	1UM1Tn4N6B74aC0GIzPPAW	185133	4	anime
0.599	0.633	9	-9.331	0	0.0304	0.325	0.000429	0.104	0.574	92.084	43HxFq1s8mXpNinMpT2uwM	345750	4	album rock
0.737	0.71	9	-7.683	0	0.0392	0.142	8.63e-06	0.266	0.81	131.341	3DwCoynmFd3LCUJlEk5POU	260244	4	adult standards
0.508	0.442	5	-6.072	1	0.0291	0.704	0	0.119	0.173	141.982	5L26cBeskObsyfEjioRdiv	243987	4	korean pop
0.664	0.924	1	-5.296	1	0.214	0.0374	0.667	0.195	0.25	75.068	5csDa8BDHLS49URMYP3i7y	83189	4	dubstep
0.836	0.637	7	-7.923	1	0.0973	0.0215	0.333	0.0996	0.733	124.0	385DGwXBspwtI6HfrG3XOM	184859	4	future funk
0.723	0.293	6	-11.779	0	0.368	0.512	0.734	0.0872	0.575	82.989	6FGqdnq1C9jnSNfceyVBme	169428	4	chillhop
0.596	0.929	0	-7.04	1	0.0362	2.84e-06	0.242	0.453	0.543	128.009	62EPXafHGwgJ9ImPWrDiD1	60035	4	edm
0.784	0.823	6	-6.24	1	0.08	0.0173	0.0148	0.137	0.574	125.931	4v5IsKujAYLC9X7UajzMHj	155238	4	disco house
0.636	0.174	1	-15.232	1	0.0857	0.76	0.822	0.0745	0.326	79.043	6alvHp1XSJUbluCv8PC8gO	154406	4	chillhop
0.574	0.762	0	-5.404	1	0.259	0.149	0	0.35	0.59	79.968	1XHHGmuKMoASN0Q6r2q7X6	293350	4	nyc pop
0.62	0.309	4	-14.663	1	0.0311	0.92	0.921	0.125	0.284	87.002	5Eau1TqPAlUA16OT09vx54	124348	4	focus beats
0.287	0.942	7	-6.693	1	0.118	0.000458	0.87	0.093	0.0783	131.975	28AkPv6nQBUteNyQoGGdY6	403989	4	grunge
0.857	0.644	4	-8.852	0	0.103	0.0787	0	0.132	0.841	124.074	2gDJ4KsEZOmlxV3jRigeBy	185232	4	mexican hip hop
0.39	0.349	1	-14.306	1	0.0468	0.589	0.926	0.112	0.178	71.874	2prLOAjqscazEM43IcGvdf	135498	4	chillhop
0.703	0.543	8	-15.002	1	0.0614	0.642	0.807	0.113	0.482	86.084	6HcU3VSpeYXSWGsnyf2CuQ	141219	4	chillhop
0.499	0.421	5	-11.698	1	0.024	0.477	0	0.0769	0.36	83.967	6qdTFvp8MBJTpP0Pwzuub1	202253	4	indie rock
0.674	0.107	5	-13.915	0	0.0687	0.635	0.809	0.102	0.509	79.051	31FzGYEL2eaGoIpt61DfFd	160017	4	chillhop
0.581	0.489	11	-10.504	0	0.358	0.282	0.798	0.114	0.375	172.394	3Fh0qGY49MLjJ0q35nd0dM	85392	4	lo-fi product
0.543	0.944	3	-6.749	0	0.0443	0.000284	0.0396	0.753	0.393	130.011	39N0x2bHHkTqTUiI4iYOBl	81200	4	dubstep
0.51	0.438	4	-11.091	1	0.038	0.346	0	0.109	0.342	140.003	2ku0YBRddw3tTgvnwL4HZr	223717	4	cantopop
0.431	0.373	4	-9.367	1	0.0253	0.146	3.46e-05	0.166	0.165	68.716	3FH6lgtcKyWDLOf4VgzPIh	335440	4	electro
0.48	0.416	2	-7.822	1	0.093	0.613	0	0.112	0.772	77.345	5JqTcAUYNqTIlVWwMptv25	171049	4	texas country
0.653	0.38	4	-13.687	1	0.0291	0.757	0.838	0.344	0.0708	95.033	1S0ZfOXMfiF49JvPGVQ2YZ	147200	4	chillhop
0.89	0.834	11	-7.195	1	0.155	0.23	1.46e-06	0.554	0.757	120.005	55zbh8DTg1np6DCJnxEcCG	162173	4	electro house
0.537	0.774	8	-6.525	1	0.0342	0.66	0.00255	0.107	0.55	90.009	04cKkfqy4foZua6n0fAIC8	191871	4	hopebeat
0.67	0.679	8	-5.235	1	0.0565	0.012	0.072	0.111	0.365	170.004	2K6ODEb6dQ9MPf9LmRgar8	252360	4	big beat
0.597	0.56	8	-4.86	1	0.0255	0.521	0	0.103	0.366	93.025	5K5w2kMzaQ5b4Af2Vstxnp	187373	3	contemporary country
0.702	0.309	11	-14.396	0	0.219	0.751	0.796	0.0885	0.196	90.026	30PTmQaWqkToUypKhWMJzR	158072	4	chillhop
0.496	0.265	4	-12.117	0	0.049	0.234	0.832	0.101	0.0513	133.749	68kmqziAGFqX5JfiOyIgOK	150752	4	chillhop
0.294	0.908	7	-6.178	0	0.067	8.71e-05	1.16e-05	0.531	0.746	110.926	6uUVVbehfsR6M2UP4Tcq9X	194495	4	glam metal
0.744	0.852	5	-3.922	1	0.0413	0.204	6.01e-05	0.325	0.712	104.989	6pC80G5s2e0tDSzGqPNqT0	162691	5	deep norteno
0.688	0.743	6	-4.262	0	0.0418	0.142	5.37e-06	0.11	0.306	125.015	2MsRkqapim4BgxBRqPAIob	141312	4	electro house
0.496	0.146	11	-16.987	0	0.0393	0.927	0.864	0.106	0.181	93.6	00s1QIKnD9kf9ba9VYcg4r	192925	4	chillhop
0.589	0.978	2	-3.924	1	0.129	0.00154	0.000121	0.0991	0.342	103.97	5E10Tq93lSG3gP6usfKAT6	196294	4	alternative metal
0.87	0.496	10	-7.638	0	0.518	0.0227	0	0.107	0.773	85.014	3oeNzXPuOaFPQl1wTyRFcD	211149	4	narco rap
0.817	0.677	11	-7.194	0	0.0975	0.0259	0.0384	0.382	0.157	124.988	1YS02pH03wsmB2nzVywXsS	392384	4	art pop
0.903	0.529	10	-7.913	0	0.307	0.0399	5.74e-06	0.151	0.739	88.766	7KHYbTAK5ymvr2cqtn299C	266027	4	east coast hip hop
0.367	0.924	9	-3.635	1	0.0941	0.204	1.81e-05	0.331	0.573	179.901	0A9gB5uHzFlioe20o2Ch4D	266520	4	anime
0.842	0.635	10	-9.383	0	0.0366	0.109	0.182	0.0581	0.895	104.984	7pqhXViYrIK8Icpquar0fi	325627	4	contemporary r&b
0.584	0.167	8	-18.678	1	0.0513	0.994	0.957	0.093	0.147	126.071	4HwEOayiAiC21kocBE9GsC	298003	4	instrumental worship
0.392	0.647	2	-6.031	1	0.0428	0.304	0	0.149	0.501	102.054	2zfkoxAenwqH0PAq2Lp4cL	255789	4	banda
0.378	0.28	7	-9.934	1	0.0441	0.845	0	0.296	0.281	123.256	76hHrGUSSgqzhT1QhlaYJO	96203	1	deep talent show
0.582	0.863	5	-4.067	1	0.0356	0.0334	1.42e-05	0.371	0.333	112.073	1jdQGSPTEjVOjS1EcxwUJb	199018	4	big room
0.561	0.611	7	-13.942	1	0.0326	0.371	0.802	0.591	0.943	89.4	5AV4AmMLZCPNQueQwLtihA	342744	4	classic rock
0.559	0.165	8	-11.234	1	0.0571	0.908	0.847	0.107	0.251	130.029	1AihAi6JCVedfhLkjuvlkH	193085	4	chillhop
0.196	0.144	8	-19.549	1	0.0389	0.841	6.24e-05	0.133	0.112	71.833	3ng9OPfgGK8vOrWmvIw2o2	352600	4	disney
0.279	0.467	11	-10.658	1	0.037	0.00669	0.561	0.0855	0.273	120.074	2SuXyqZXegiarBxFXTqoo8	245804	4	art pop
0.242	0.952	1	-3.73	0	0.441	0.0202	0	0.0925	0.167	155.142	1B2FQ2tntp1udaUuHd5XUB	333224	4	classic hardstyle
0.582	0.772	4	-8.38	0	0.351	0.00229	0	0.0966	0.232	175.957	1w50GFvUqqY6eVugvcTLq7	198296	4	cali rap
0.471	0.878	7	-11.107	1	0.0722	0.00632	3.36e-06	0.175	0.353	90.94	6YsOshSb3F3b07X9lIw5Et	236040	4	glam metal
0.491	0.979	1	-3.786	0	0.0939	0.00455	0.00341	0.0876	0.426	173.965	5lrwPi7WwJ1HbuKtx4ktIK	194368	4	dancefloor dnb
0.594	0.475	7	-7.673	1	0.0325	0.757	0	0.112	0.301	159.777	2wcfoB1fYTDaLdV4RqA42H	215651	4	canzone d'autore
0.553	0.202	8	-9.833	1	0.0324	0.739	0.877	0.107	0.237	72.032	7l4I2psofkSStjER3nJN8g	149447	3	chillhop
0.474	0.518	5	-8.14	1	0.0513	0.257	1.97e-05	0.0743	0.228	156.738	2N8YyefuTvFIbgCiCYoXVU	163640	3	art rock
0.816	0.32	9	-10.343	1	0.0411	0.294	6.82e-05	0.0752	0.691	122.26	7iOQyWqeN01Fyl0gqKQDsg	282579	4	acid rock
0.66	0.812	6	-4.193	1	0.0307	0.000264	0.000133	0.566	0.773	124.031	1t0iDaXutz0LrGzSBbWGu5	239200	4	spanish pop
0.829	0.679	5	-7.338	0	0.0678	0.00511	0.689	0.114	0.824	124.046	6PdXunkTju7CYkLivqDaRM	190384	4	progressive electro house
0.416	0.454	5	-7.853	1	0.0358	0.853	0	0.139	0.365	139.846	6xi3m7a71vRpHwXrdGsdRJ	224354	4	chinese viral pop
0.384	0.371	3	-9.42	1	0.0338	0.312	0.91	0.122	0.132	126.86	3axMSjadHpBnwP88DvQJdZ	208707	4	folktronica
0.268	0.163	2	-18.693	1	0.0433	0.873	0.591	0.169	0.0397	117.746	0R8SWFCr4u6Rnex3ujMsi6	626160	3	orchestral soundtrack
0.562	0.655	7	-9.207	0	0.0514	0.0159	0.00953	0.122	0.398	129.929	2F76kzOWgd3n6GwoKpRSTX	232350	4	spanish synthpop
0.659	0.452	3	-11.556	1	0.0426	0.813	3.14e-05	0.155	0.962	85.251	2O0x8hq0jcPY71HwAINYpN	303675	4	latin jazz
0.731	0.527	9	-11.959	1	0.0844	0.12	0.000169	0.0812	0.772	92.776	2W3kEYBdN8UTHH5GRzYvGC	254184	4	classic italian pop
0.183	0.374	8	-23.004	1	0.0995	0.000824	0.807	0.419	0.0368	133.869	6ejROk9DbUov3loPr2svVB	68000	4	white noise
0.347	0.744	7	-5.203	0	0.0341	0.146	0.00897	0.097	0.283	159.911	3PwJ7f9g2BEmAfyuLfDZlk	248000	4	britpop
0.469	0.462	1	-13.0	1	0.04	0.0658	0	0.187	0.546	118.441	6zpGVl0MfjUE582wSOFxRz	267993	4	album rock
0.771	0.716	7	-2.638	1	0.0464	0.575	3.3e-06	0.342	0.786	139.877	4aP9JFXT8QYMqy7N5lrZIf	192120	4	banda
0.374	0.868	1	-6.635	0	0.0406	0.129	1.7e-05	0.35	0.381	100.051	5koKqEdGbnbCGpkIFojj21	256120	4	album rock
0.735	0.866	4	-4.358	1	0.0431	0.373	0	0.126	0.33	94.966	3Wdo5FzT2a2bpp8Kx9p5t1	176808	4	men chika
0.741	0.306	4	-16.398	0	0.0431	0.649	0.905	0.0733	0.292	119.986	7jlXYwiINo8kQxhHEpOpdP	326692	3	smooth jazz
0.739	0.49	11	-4.341	0	0.0384	0.0425	0.792	0.409	0.548	110.079	3LcDJ34pXrRAP8n57BYVPZ	110730	4	fnf
0.68	0.901	7	-2.679	0	0.0707	0.367	0	0.113	0.688	118.918	3Oels2TwhBs9rJbTu6yvyK	176250	1	corrido
0.778	0.232	6	-12.321	0	0.0827	0.133	0.851	0.0944	0.612	130.041	2P7nyEiFTadg3wYjAu4oBt	169692	4	chillhop
0.554	0.473	0	-4.094	1	0.0312	0.862	0	0.0908	0.313	135.67	3KjRNjtQBvgJiTqYCVrhY5	230413	4	k-pop
0.687	0.834	1	-3.034	1	0.48	0.182	0.00251	0.113	0.21	140.186	0ow4iIx4QF5U5SEkKTorNZ	148665	4	brostep
0.375	0.855	2	-4.25	1	0.102	0.0364	0.0389	0.724	0.212	89.015	5x5wr48I1m1EbIvpVqxrWn	275924	4	alternative rock
0.797	0.506	5	-8.278	1	0.0523	0.116	0	0.216	0.868	106.633	5JJy6ps5ZXXneR2rwLfqKt	210507	3	corrido
0.612	0.292	2	-13.147	1	0.0321	0.647	0.661	0.128	0.08	117.877	0j2MH0TBfgkFvXOnB8bwAG	227813	4	album rock
0.753	0.495	8	-7.077	1	0.0758	0.0593	0	0.0648	0.822	149.024	0NLdzU8VUyE6geOFFZWKvs	207059	4	christian pop
0.777	0.442	3	-5.577	0	0.0501	0.0198	0.886	0.0897	0.608	134.71	3N6mkE8TVi0z1GYUwGbOop	183040	5	kenyan alternative
0.581	0.313	9	-12.542	1	0.0268	0.713	0.0323	0.108	0.349	107.338	4EgF7PTOBvXcPC302WAIjL	237549	4	alternative metal
0.682	0.893	1	-4.617	0	0.161	0.0273	0	0.385	0.487	110.038	3QCRpdVPsCK11k5zUMfc1l	384081	4	k-pop
0.587	0.283	7	-11.9	0	0.0451	0.94	0.0312	0.126	0.824	89.32	3xiVvNLUdQHX4Ctw2KlIev	170507	4	bow pop
0.209	0.173	5	-16.617	0	0.0336	0.839	2.13e-05	0.102	0.237	101.308	1V1fEEpVb1F7tLLp1rk215	158776	4	adult standards
0.472	0.898	2	-5.746	1	0.0527	0.0157	0.000177	0.959	0.316	136.019	7vhmsfZpO1YbV5PDULDBBH	263957	4	irish rock
0.574	0.179	8	-15.904	0	0.0554	0.808	0.802	0.145	0.348	136.017	0rnHta0BoZVqUpLy34iswo	123215	4	lo-fi beats
0.323	0.813	9	-8.757	1	0.0704	0.047	0	0.651	0.281	135.469	5Cl1adZlxANM4uZtTkR5gt	256253	4	album rock
0.616	0.929	5	-7.587	1	0.0432	0.0219	0.00266	0.323	0.351	129.991	2HnhFXCDXHiGun5FVSguAM	207282	4	indie pop
0.244	0.945	0	-6.525	1	0.119	0.0154	0.902	0.098	0.451	130.615	7qTuFxOFVJnmWP0FuGWegz	491573	4	black 'n' roll
0.316	0.895	9	-7.776	0	0.0811	0.0629	0.544	0.522	0.22	132.986	6Xgf1yZhZT4cyXZ5tbSWzw	819750	4	jam band
0.747	0.422	7	-12.89	0	0.497	0.00522	0.000831	0.119	0.125	132.128	3HWcK5EIfIdOQD1Rsj4yek	176364	4	plugg
0.845	0.483	2	-7.859	1	0.277	0.0109	0	0.136	0.643	129.049	2lFeir1XMPIRPcvNGQwCSr	98605	4	pop rap
0.52	0.731	6	-5.338	0	0.0557	0.342	0.00101	0.311	0.662	173.93	4LRPiXqCikLlN15c3yImP7	167303	4	pop
0.492	0.708	10	-4.639	1	0.0334	0.0975	0	0.12	0.697	161.989	4Qum1kECNQrpREev5fvAQ4	203037	4	contemporary country
0.629	0.726	6	-10.098	0	0.331	0.186	0	0.244	0.839	81.148	2F1Z3G7IZKissAgLtZSUup	114000	4	christian trap
0.95	0.891	2	-2.653	1	0.241	0.0645	1.77e-05	0.309	0.912	133.01	4C6Uex2ILwJi9sZXRdmqXp	170977	4	dance pop
0.686	0.494	1	-7.093	1	0.0355	0.613	5.8e-05	0.402	0.7	168.946	4k6Uh1HXdhtusDW5y8Gbvy	232067	4	afrofuturism
0.559	0.885	1	-4.515	1	0.189	0.0432	0	0.333	0.683	172.029	10SRMwb9EuVS1K9rYsBfHQ	193594	4	k-pop
0.704	0.797	0	-5.927	1	0.0475	0.0826	0.000745	0.0546	0.825	139.994	4h9wh7iOZ0GGn8QVp4RAOB	148486	4	piano rock
0.623	0.668	6	-7.282	0	0.0531	0.475	0	0.0862	0.823	161.948	4RBiD2UN3aDpkcV7KX0S0N	183067	4	canadian pop
0.429	0.834	0	-6.61	0	0.261	0.0106	0	0.163	0.664	179.932	4u2gL1g6AgF2vlAURETOXi	110517	4	glitchcore
0.765	0.777	5	-4.376	0	0.0399	0.0539	2.58e-06	0.338	0.64	111.944	6I2tqFhk8tq69iursYxuxd	197587	4	k-pop
0.68	0.597	1	-6.627	1	0.0425	0.0298	2.16e-06	0.0777	0.527	155.98	6ygf36lTU1bMocl46hZOAG	251429	4	chilean indie
0.845	0.503	1	-7.021	1	0.334	0.027	0	0.116	0.416	147.031	7fSM2taFBEB1WNZl8AOIoo	161637	4	atl hip hop
0.768	0.714	10	-5.11	1	0.0401	0.352	0	0.15	0.842	131.443	4h4QlmocP3IuwYEj2j14p8	163026	4	pop
0.637	0.643	4	-6.571	1	0.0519	0.13	1.8e-06	0.142	0.533	97.008	0V3wPSX9ygBnCm8psDIegu	200690	4	pop
0.463	0.642	1	-4.474	1	0.34	0.314	0	0.0686	0.339	83.389	59nOXPmaKlBfGMDeOVGrIK	189893	4	atl hip hop
0.581	0.8	1	-2.613	1	0.411	0.154	0	0.0697	0.709	119.872	63irPUP3xB74fHdw1Aw9zR	182758	5	k-pop
0.632	0.952	7	-4.85	1	0.0527	0.0122	0.0119	0.265	0.098	126.967	5fWG4JDot8nHCte7gUdMUS	171784	4	latin hip hop
0.637	0.723	2	-5.547	1	0.091	0.0134	7.87e-05	0.196	0.228	143.013	0fIffclhgJC5h8AdMMVvkp	214960	4	brooklyn drill
0.561	0.965	7	-3.673	0	0.0343	0.00383	7.07e-06	0.371	0.304	128.04	4LfwaR3VlAFPUOnHBTf48i	175238	4	big room
0.749	0.63	4	-6.652	0	0.116	0.0623	0	0.353	0.445	122.03	2KLwPaRDOB87XOYAT2fgxh	242027	4	canadian hip hop
0.315	0.418	7	-9.146	1	0.0299	0.131	0.000679	0.0836	0.237	129.116	2I6OmGy1DcuqsqcLCYZudS	242496	4	permanent wave
0.645	0.525	3	-5.399	0	0.0355	0.0574	0	0.505	0.238	83.018	6XO8RlYuJCiI0v3IA48FeJ	108499	4	brostep
0.438	0.178	5	-9.402	1	0.0414	0.957	1.1e-06	0.316	0.344	75.25	1G9udmctlnLyk5BXgJbifd	170964	1	dance pop
0.695	0.884	6	-2.278	0	0.0753	0.0561	0	0.213	0.914	103.014	39LLxExYz6ewLAcYrzQQyP	203808	4	dance pop
0.78	0.689	7	-5.668	1	0.141	0.0368	9.69e-06	0.0698	0.642	115.042	1xzi1Jcr7mEi9K2RfzLOqS	225389	4	dance pop
0.756	0.697	8	-6.377	1	0.0401	0.182	0	0.333	0.956	94.996	0QBzMgT7NIeoCYy3sJCof1	206071	4	dance pop
0.718	0.461	4	-7.676	0	0.0797	0.068	0	0.283	0.181	129.953	0g2Bbgy7P41pFjMWJuzsf4	178176	4	hip hop
0.71	0.625	6	-9.008	0	0.0295	0.029	1.1e-05	0.108	0.784	140.994	0dxYKV20ooDdJl4AeB3Ozx	307014	4	dance pop
0.66	0.373	11	-10.234	1	0.595	0.149	0	0.106	0.35	167.912	2TSfStvlAMLw89u3tali79	151776	4	florida rap
0.416	0.19	2	-9.773	1	0.0316	0.94	1.58e-06	0.109	0.192	143.876	2SBe94bfzGugCE7f5aAYbM	207293	3	pop
0.9	0.509	1	-6.647	1	0.257	0.115	1.67e-06	0.0937	0.765	100.007	27ZZdyTSQWI7Cug2d2PkqV	99283	4	indie hip hop
0.634	0.78	0	-2.323	0	0.0963	0.0164	0	0.141	0.694	166.923	5b1PngLlxc7hj3fJXrE2Zm	207053	4	k-pop
0.733	0.67	5	-6.009	1	0.0751	0.121	0	0.121	0.472	100.964	0O6u0VJ46W86TxN9wgyqDj	192841	4	dfw rap
0.801	0.806	11	-5.206	1	0.0381	0.382	0.000669	0.114	0.802	106.999	0WtM2NBVQNNJLh6scP13H8	239318	4	nigerian pop
0.586	0.525	1	-7.163	0	0.0615	0.111	0	0.134	0.508	133.629	2LBqCSwhJGcFQeTHMVGwy3	260253	4	canadian contemporary r&b
0.775	0.608	7	-6.264	1	0.128	0.128	0	0.0895	0.56	137.494	6MlcIN3UVTm1vj89hP92My	182521	4	dance pop
0.911	0.573	6	-7.43	1	0.288	0.38	0	0.403	0.972	140.04	3LtpKP5abr2qqjunvjlX5i	97393	4	drill brasileiro
0.341	0.181	2	-12.073	0	0.0366	0.888	0	0.137	0.212	83.608	52rnCzoPw6Kj0S0pKTRPye	196254	4	canadian pop
0.726	0.508	1	-7.67	1	0.0869	0.00124	0	0.204	0.173	149.979	6x3gud5JkOSGYJpRUYN1Gg	216013	4	atl hip hop
0.773	0.422	1	-4.572	0	0.187	0.00783	0.00693	0.129	0.488	77.502	08iNarkqSVHqTULQrcnYE2	136267	1	atl hip hop
0.79	0.67	1	-5.527	1	0.105	0.377	2.32e-06	0.119	0.408	139.956	0fX4oNGBWO3dSGUZcVdVV2	195950	4	conscious hip hop
0.723	0.772	1	-6.784	1	0.0792	0.00524	1.15e-05	0.367	0.58	102.004	4cacyP5c3PMlfnyjpg13xW	146471	4	minnesota hip hop
0.706	0.692	5	-4.433	0	0.0277	0.0768	0	0.173	0.601	137.006	2tEMbypmvYhf84mzVbhxwZ	187467	4	k-pop
0.919	0.623	7	-6.521	1	0.0992	0.184	1.63e-05	0.0609	0.775	130.037	5ildQOEKmJuWGl2vRkFdYc	157018	4	r&b en espanol
0.565	0.636	0	-8.198	1	0.0638	0.107	9.9e-06	0.447	0.525	170.01	76OGwb5RA9h4FxQPT33ekc	179551	4	alt z
0.607	0.912	8	-3.449	1	0.0611	0.124	0	0.332	0.722	134.944	200x8ONbPfFzByUr3fVz46	206107	4	contemporary country
0.486	0.545	11	-7.924	1	0.0336	0.0652	0.00474	0.0642	0.0385	150.187	4FyesJzVpA39hbYvcseO2d	123891	4	melodic rap
0.881	0.592	2	-4.898	1	0.0324	0.619	1.32e-05	0.0901	0.719	101.058	0mBP9X2gPCuapvpZ7TGDk3	154487	4	dance pop
0.621	0.989	10	-4.225	0	0.0434	0.015	0.357	0.184	0.0348	126.002	2prnn41CblB8B4yWACDljP	158095	4	aussietronica
0.847	0.69	1	-7.877	0	0.0493	0.0127	6e-05	0.0526	0.692	125.004	4zN21mbAuaD0WqtmaTZZeP	186662	4	deep groove house
0.773	0.602	0	-6.777	1	0.173	0.424	0	0.125	0.553	82.055	1hil51UOslWbDko2Rcl3Hr	141166	4	baton rouge rap
0.564	0.737	8	-4.463	1	0.0452	0.0328	0	0.31	0.476	77.527	5m4VC5ObY2epNBv8Y7dt6U	179931	4	dance pop
0.796	0.798	1	-6.312	1	0.0317	0.034	4.19e-05	0.0952	0.942	116.032	6zSpb8dQRaw0M1dK8PBwQz	202735	4	glam rock
0.608	0.745	1	-4.13	1	0.0277	0.0226	6.47e-06	0.0942	0.464	102.025	28n8z9IQKyjMPxmvYMBqZa	224427	4	contemporary country
0.546	0.814	1	-6.191	1	0.12	0.0218	0	0.0475	0.724	92.986	0nIf57qFB2XQLqBfI37fb8	205267	4	australian dance
0.555	0.563	1	-11.871	0	0.257	0.8	4.73e-06	0.11	0.429	102.47	3zdtkz8jSBFpEmAKXbDy8p	150390	5	canadian hip hop
0.748	0.841	7	-5.08	1	0.177	0.00445	1.33e-06	0.0413	0.717	123.045	6e168HNBpfnkstwPjcrueq	129817	4	big room
0.417	0.682	1	-5.071	1	0.0295	0.0267	0.000669	0.109	0.351	105.542	4xMuiiLpNgW3uwPJ0oRSlb	232412	4	alternative rock
0.59	0.622	1	-7.703	1	0.292	0.0437	0	0.152	0.549	51.334	73WZ5bGubwPFmGQFF4EP9t	66273	4	cali rap
0.754	0.644	9	-7.511	0	0.219	0.725	4.34e-06	0.315	0.643	100.049	5sK5TqEJh5kVv06bNRsXeV	211634	4	polish hip hop
0.611	0.565	1	-9.432	1	0.0345	0.0305	0.0248	0.101	0.226	134.997	5gPLxX4hNGMCeDhq3D8W0N	171629	4	plugg
0.693	0.485	5	-10.05	0	0.53	0.529	0	0.134	0.798	78.945	07QHxPQatnwskzErHV09Ca	81625	4	russian pop
0.569	0.459	1	-6.354	0	0.355	0.0648	0	0.168	0.0649	107.253	7niiVjnnEMlFPpjLzmB0Is	145245	5	florida rap
0.877	0.584	10	-7.479	0	0.155	0.484	3.15e-06	0.121	0.348	114.986	0UM88PJYmk8eagS0i1J60E	139826	4	rap calme
0.756	0.784	2	-5.713	1	0.264	0.231	0	0.164	0.725	95.04	4SMhHZEYFpllFPype5X2LD	174393	4	cali rap
0.713	0.421	1	-8.652	1	0.185	0.312	2.64e-05	0.0631	0.343	83.924	2O7GHZjVnOqiZBhXzGKYRp	224073	4	nepali pop
0.768	0.634	9	-11.263	0	0.134	0.689	5.9e-05	0.13	0.365	139.875	5zgU6yN5KwEeNNobhnYZq5	125143	4	swedish drill
0.905	0.563	8	-6.135	1	0.102	0.0254	9.71e-06	0.113	0.324	106.998	0pg9XPa32IuT3mCQDoM5Fq	173948	4	deep underground hip hop
0.369	0.192	4	-12.151	0	0.04	0.555	8.35e-06	0.0954	0.148	175.212	4dm1u6drRrCRdhPjMpgdje	228013	3	oklahoma country
0.789	0.71	4	-4.574	0	0.353	0.37	0	0.155	0.826	95.178	6EzErQrKPhmAI8kKlMbUMP	166773	4	dance pop
0.451	0.656	1	-6.303	1	0.0682	0.00513	2.08e-06	0.293	0.392	140.086	4NmNw3RnHtp6t6M0DjP1v3	197143	4	aussietronica
0.858	0.568	11	-8.838	0	0.082	0.164	4.21e-06	0.0927	0.67	149.935	3NLz8THD870qu0DzN69PuP	118547	4	belgian hip hop
0.803	0.962	2	-3.511	1	0.194	0.00473	0.0935	0.109	0.62	120.036	2j4NtfeP9yDohSpeqhq4jo	147000	4	beatboxing
0.726	0.769	2	-3.474	1	0.188	0.114	0	0.238	0.771	104.9	4hqOJVaaYVB9V50mhHOqsF	218993	4	dance pop
0.647	0.615	0	-8.942	1	0.147	0.0891	0.00464	0.318	0.642	91.05	74lc8T9GoyiF2wIrE7RDYO	179519	4	neo-proto
0.788	0.445	7	-8.378	1	0.0685	0.363	0	0.375	0.551	120.024	2MogIqOH9I7hlbWQrVA5AK	164722	4	rap uruguayo
0.669	0.787	10	-7.761	1	0.38	0.274	0	0.127	0.917	90.026	2ukLNRnhuIAixCwDibpOXN	168935	4	melodic rap
0.609	0.801	1	-8.483	0	0.0694	0.0246	0.00255	0.37	0.202	122.958	4kWpEB68iVnMGuOJWRc0nw	190217	4	dance pop
0.878	0.685	9	-5.28	1	0.225	0.00152	0	0.0753	0.523	157.003	51mCg6rzMwtX0nZ7YbyGdE	211649	4	dance pop
